,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
608,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1700.0,970.0,30.76,,,7.35,,23.35
609,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,920.0,970.0,30.79,,,7.35,,23.35
610,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,1500.0,970.0,30.97,,,7.35,,23.35
611,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,600.0,970.0,31.03,,,7.35,,23.35
612,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,760.0,970.0,31.27,,,7.35,,23.35
613,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,39.4,768.0,10.38,,,40.0,,0.42
614,97.15,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,117.18,806.0,14.83,,,40.0,,1.4
615,95.25,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,165.63,820.0,16.99,,,40.0,,2.04
616,94.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,193.46,832.0,17.91,,,40.0,,2.37
617,91.1,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,262.65,851.0,20.27,,,40.0,,3.45
618,90.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,279.55,870.0,20.6,,,40.0,,3.65
619,84.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,363.47,930.0,22.12,,,40.0,,5.61
620,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,730.51,927.0,8.89,,,4.47,,13.79
621,4.5,0.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,44.56,410.0,16.54,,,70.0,,13.32
622,19.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,8.93,561.0,16.16,,,35.0,,11.44
623,23.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,8.72,603.0,14.83,,,80.0,,10.92
624,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,15.43,513.0,11.8,,,6.4,,7.33
625,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,8.67,567.0,16.14,,,35.0,,11.31
626,19.5,0.0,78.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,14.24,559.0,15.78,,,80.0,,11.09
627,19.0,0.0,76.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,14.38,513.0,15.66,,,80.0,,10.86
628,18.5,0.0,74.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,14.44,479.0,15.82,,,80.0,,10.63
629,18.0,0.0,72.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,15.22,399.0,15.74,,,80.0,,10.41
630,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,19.71,607.0,13.98,,,5.5,,8.67
631,39.0,0.0,58.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,29.11,579.0,13.89,,,5.5,,8.51
632,38.0,0.0,57.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,26.93,515.0,13.71,,,5.5,,8.34
633,37.0,0.0,55.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,26.51,437.0,13.67,,,5.5,,8.18
634,36.0,0.0,54.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,25.8,367.0,13.52,,,5.5,,8.01
635,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,36.52,375.0,19.78,,,7.26,,5.98
636,58.5,0.0,39.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,16.06,335.0,19.82,,,7.26,,5.88
637,57.0,0.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,12.66,275.0,19.67,,,12.2,,5.78
638,55.5,0.0,37.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,10.58,221.0,19.73,,,12.2,,5.67
639,54.0,0.0,36.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,10.55,123.0,18.81,,,70.0,,5.57
640,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,39.4,770.0,10.1,,,40.0,,0.42
641,98.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,136.69,768.0,12.2,,,40.0,,0.65
642,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,205.75,765.0,13.74,,,40.0,,0.85
643,95.4,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,291.26,760.0,16.02,,,7.5,,1.07
644,93.6,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,371.71,750.0,17.62,,,7.5,,1.33
645,90.3,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,504.66,745.0,19.57,,,7.5,,1.79
646,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,517.67,745.0,19.73,,,7.5,,1.83
647,88.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,596.63,720.0,20.03,,,7.5,,2.11
648,81.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,719.74,660.0,20.31,,,7.5,,3.09
649,76.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,639.84,610.0,19.17,,,7.5,,3.78
650,69.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,24.45,500.0,20.74,,,12.5,,4.75
651,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,24.72,500.0,20.31,,,12.5,,4.88
652,69.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,24.45,100.0,20.61,,,12.5,,4.75
653,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,24.72,156.0,20.2,,,12.5,,4.88
654,65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,25.48,228.0,19.87,,,12.5,,5.29
655,64.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,25.39,250.0,19.75,,,12.5,,5.43
656,59.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,31.71,351.0,16.85,,,7.26,,6.11
657,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,15.43,511.0,9.4,,,6.4,,7.33
658,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,19.71,591.0,12.99,,,5.5,,8.67
659,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,8.67,570.0,16.08,,,35.0,,11.31
660,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,158.93,360.0,12.72,,,70.0,,13.9
661,21.35,70.43,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1282.79,1066.17,13.81,,,44.0,,24.61
662,27.36,62.37,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1671.69,817.0,12.04,,,7.75,,22.32
663,35.94,50.08,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1829.53,758.0,8.58,,,15.2,,18.87
664,42.72,40.45,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1845.9,761.0,10.24,,,15.2,,16.14
665,50.34,31.26,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1369.9,759.0,12.63,,,70.0,,13.37
666,57.62,20.94,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,492.69,722.0,15.11,,,7.5,,10.39
667,66.42,11.26,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,444.19,637.0,21.57,,,7.5,,7.31
668,21.35,70.43,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1282.79,1066.17,13.41,,,44.0,,24.61
669,27.36,62.37,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1671.69,817.0,10.71,,,7.75,,22.32
670,35.94,50.08,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1829.53,736.0,8.57,,,15.2,,18.87
671,42.72,40.45,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1845.9,762.0,8.77,,,15.2,,16.14
672,50.34,31.26,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1369.9,747.0,11.42,,,70.0,,13.37
673,57.62,20.94,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,492.69,682.0,17.44,,,7.5,,10.39
674,66.42,11.26,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,444.19,622.0,33.57,,,7.5,,7.31
675,21.35,70.43,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1282.79,1066.17,10.66,,,44.0,,24.61
676,27.36,62.37,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1671.69,817.0,12.53,,,7.75,,22.32
677,35.94,50.08,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1829.53,749.0,17.6,,,15.2,,18.87
678,42.72,40.45,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1845.9,757.0,10.96,,,15.2,,16.14
679,50.34,31.26,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1369.9,771.0,120.57,,,70.0,,13.37
680,57.62,20.94,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,492.69,694.0,15.1,,,7.5,,10.39
681,66.42,11.26,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,444.19,640.0,22.66,,,7.5,,7.31
682,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2681.76,943.0,26.0,,,53.0,,26.2
683,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,763.94,868.58,25.0,,,50.0,,22.13
684,5.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,2626.06,938.6,24.0,,,53.0,,24.64
685,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,445.63,950.98,23.6,,,50.0,,24.03
686,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,795.77,987.36,20.6,,,53.0,,26.54
687,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,246.69,855.01,25.5,,,44.0,,20.88
688,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,326.27,963.76,22.9,,,44.0,,23.41
689,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,604.79,999.85,24.7,,,50.0,,25.93
690,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,986.76,767.53,20.2,,,7.75,,17.69
691,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,350.14,966.57,18.7,,,44.0,,22.79
692,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,716.2,1034.97,21.6,,,50.0,,27.82
693,35.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,779.86,755.91,16.3,,,5.5,,17.05
694,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,875.35,794.47,19.7,,,7.75,,19.61
695,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1185.7,929.51,16.7,,,44.0,,22.16
696,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1320.99,1095.19,14.3,,,44.0,,24.69
697,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1830.28,1006.01,16.0,,,44.0,,27.21
698,45.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2681.76,710.18,16.5,,,5.5,,13.82
699,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,3087.61,760.15,17.7,,,5.5,,16.41
700,35.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,3326.34,755.41,15.2,,,15.2,,18.98
701,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,3390.0,994.39,13.5,,,7.75,,21.53
702,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,3843.59,891.59,12.5,,,15.2,,18.34
703,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,70.0,771.0,9.7,,,40.0,,0.42
704,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,40.0,970.0,40.0,,,7.35,,23.35
705,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.0,530.0,7.0,,,6.4,,7.33
706,16.5,0.0,77.0,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,405.0,56.0,,,27.0,,11.28
707,15.0,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,566.0,14.9,,,37.0,,14.11
708,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,161.28,937.0,8.0,,,4.47,,12.16
709,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,8.67,570.0,16.0,,,35.0,,11.31
710,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1587.18,1120.0,6.24,,,7.0,,32.8
711,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,1114.08,973.0,14.82,,,4.47,,12.2
712,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2029.23,973.0,14.81,,,4.47,,12.2
713,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2546.48,973.0,14.79,,,4.47,,12.2
714,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,3262.68,973.0,14.77,,,4.47,,12.2
715,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,4217.61,973.0,14.72,,,4.47,,12.2
716,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,4257.39,973.0,23.0,,,4.47,,12.2
717,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,3819.72,973.0,14.69,,,4.47,,12.2
718,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2466.9,973.0,14.67,,,4.47,,12.2
719,64.5,35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,1949.65,973.0,14.66,,,4.47,,12.2
720,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,79.58,771.0,11.0,,,40.0,,0.42
721,21.5,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.98,580.0,16.0,,,35.0,,11.11
722,55.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,23.87,490.04,45.0,,,70.0,,6.65
723,17.7,0.0,78.5,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3.98,479.03,65.0,,,35.0,,11.45
724,17.7,0.0,78.5,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,3.98,480.26,55.0,,,16.0,,13.27
725,30.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,95.49,674.82,19.0,,,7.75,,14.81
726,23.0,25.0,45.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,51.73,601.54,80.0,,,16.0,,18.53
727,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,79.58,961.0,6.0,,,6.48,,17.05
728,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.39,771.0,11.0,,,40.0,,0.42
729,55.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.15,471.0,11.42,,,70.0,,6.65
730,35.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.95,610.0,13.02,,,5.5,,9.33
731,21.5,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.22,579.0,15.48,,,35.0,,11.11
732,17.7,0.0,78.5,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,4.12,579.0,55.0,,,16.0,,13.27
733,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,15.92,961.0,6.08,,,6.48,,17.05
734,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,425.51,961.0,6.08,,,6.48,,17.05
735,30.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.47,674.82,18.87,,,7.75,,14.81
736,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,31.67,958.0,18.47,,,7.0,,9.51
737,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,19.18,973.0,7.93,,,4.47,,12.16
738,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,18.94,973.0,7.44,,,5.6,,14.77
739,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,76.24,973.0,7.47,,,5.6,,14.77
740,49.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,607.37,960.0,6.23,,,6.48,,17.21
741,48.93,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,2.37,708.33,960.0,6.35,,,6.48,,17.35
742,48.83,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,2.37,708.08,960.0,6.38,,,6.48,,17.34
743,48.56,50.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.34,715.5,960.0,6.39,,,6.48,,17.32
744,48.92,49.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.29,779.19,963.0,6.41,,,6.48,,17.05
745,47.94,49.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.27,835.71,962.0,6.5,,,6.48,,17.26
746,47.7,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.25,935.05,962.0,6.55,,,6.48,,17.23
747,48.9,50.85,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,685.48,960.0,8.52,,,6.48,,18.15
748,48.54,50.96,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,712.75,959.0,10.49,,,6.48,,19.01
749,49.51,49.01,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,557.76,964.0,26.34,,,7.35,,21.62
750,48.05,49.97,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,511.59,962.0,38.18,,,7.35,,23.59
751,47.53,49.44,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,757.09,963.0,39.16,,,7.35,,26.9
752,47.03,48.91,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1157.48,964.0,39.97,,,7.35,,30.16
753,49.88,49.88,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,969.72,962.0,7.78,,,6.48,,17.03
754,49.74,49.75,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1851.28,962.0,9.68,,,6.48,,17.01
755,49.78,49.29,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,772.82,963.0,11.37,,,6.48,,16.9
756,49.54,49.04,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,787.29,963.0,12.21,,,1.7,,16.87
757,48.79,49.28,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,821.58,963.0,12.83,,,1.7,,16.99
758,49.78,49.29,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.36,963.0,8.49,,,6.48,,16.83
759,49.58,49.09,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.3,963.0,8.56,,,5.6,,16.77
760,49.36,48.87,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.28,964.0,8.61,,,5.6,,16.71
761,48.71,48.71,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.31,964.0,8.63,,,5.6,,16.67
762,49.65,49.15,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,934.05,963.0,6.98,,,3.3,,16.93
