Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Type,PrcntRedArea,AnnTemp,AnnTime,AnnAtm,AnnCoolRate,AppMagField,ReannTemp,ReannTime,ReannTime,ReannCoolRate,AppMagField,Phase,GrainSize,Ms,Hc,Tc,MuMax,ER,TS,YS,Elong,HV,Cost
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1040,834,0.6,293,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,4,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1079,814,0.4,320,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,8,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1265,1187,0.4,360,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1150,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,490,382,0.6,195,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1200,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,637,510,0.4,218,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1350,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,834,618,0.6,278,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,775,598,0.7,208,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,2,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,598,530,0.3,252,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,4,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,883,677,0.4,255,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,8,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,1187,990,0.5,270,7.31
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,863,706,4,220,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,863,726,4,218,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,4,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,863,745,3.7,220,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,8,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,883,755,6.4,228,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,912,745,2.2,232,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,2,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,941,775,3.2,240,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,4,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,990,804,4.1,265,2.99
85,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,8,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,1020,834,5.9,272,2.99
83.4,0,11.5,0,1.2,0,1.8,0,0,0,0,0,2.1,0,0,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,402,343,0.5,146,2.98
83.4,0,11.5,0,1.2,0,1.8,0,0,0,0,0,2.1,0,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,510,481,0.4,201,2.98
81.6,0,11.4,0,1.2,0,1.8,0,0,0,0,0,0,0,4,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,863,588,2.6,217,3
81.6,0,11.4,0,1.2,0,1.8,0,0,0,0,0,0,0,4,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,941,726,0.9,285,3
81.6,0,11.4,0,1.2,0,1.8,0,0,0,0,0,0,0,4,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,883,559,0.5,316,3
82.5,0,11.4,0,1.7,0,0,0,0,0,0,0,0,0.4,4,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,863,569,2.2,223,3.27
82.5,0,11.4,0,1.7,0,0,0,0,0,0,0,0,0.4,4,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1079,853,2.4,275,3.27
82.5,0,11.4,0,1.7,0,0,0,0,0,0,0,0,0.4,4,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,1098,883,1.8,290,3.27
81.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0.4,6.8,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,932,637,1.8,220,2.13
81.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0.4,6.8,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,932,834,0.5,263,2.13
81.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0.4,6.8,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,863,834,0.5,245,2.13
81.6,0,11.5,0,1.2,5.4,0,0,0,0,0,0,0.2,0.1,0,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,726,382,2.1,161,3.31
81.6,0,11.5,0,1.2,5.4,0,0,0,0,0,0,0.2,0.1,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,726,510,1.6,183,3.31
81.6,0,11.5,0,1.2,5.4,0,0,0,0,0,0,0.2,0.1,0,Sintered,0,1300,1,Hydrogen,360,0,480,3,Argon,360,0,,,,,,,,647,431,2.1,198,3.31
70.7,6.8,17.7,0,3,0,0,0,0,0,0,0,0,1.8,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1069,834,1.3,278,7.25
71.3,6.8,17.7,0,3,0,0,0,0,0,0,0,0,1.2,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1020,834,1.3,305,7.19
71.8,6.9,17.7,0,3,0,0,0,0,0,0,0,0,0.6,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1147,853,2.3,338,7.16
72.6,6.8,17.6,0,2.4,0,0,0,0,0,0,0,0,0.6,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1216,1049,2.9,361,6.75
73.3,6.8,17.5,0,1.8,0,0,0,0,0,0,0,0,0.6,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1147,1000,3.7,352,6.36
74.9,6.8,14.7,0,3,0,0,0,0,0,0,0,0,0.6,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1285,1069,2.5,361,6.73
76.2,6.8,14.6,0,1.8,0,0,0,0,0,0,0,0,0.6,0,Sintered,0,1300,2,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1147,990,3.5,305,5.97
86.9,0,9.7,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,785,647,3.5,220,2.73
86,0,10.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,814,677,4.2,223,2.86
84,0,12.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,863,745,3.7,253,3.13
82.1,0,14.5,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,863,726,4.3,227,3.39
84.3,0,11.7,0,1.8,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,834,706,5.4,230,3.4
83.7,0,11.7,0,2.4,0,1.8,0,0,0,0,0,0,0.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,814,726,2.2,248,3.78
85.2,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.2,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,677,637,6.8,,2.98
85.3,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.1,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,853,726,5.1,223,2.97
82.1,0,11.4,0,1.2,0,1.3,0,0,0,0,0,0,0,4,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,804,775,0.3,266,2.97
81.2,0,11.4,0,1.2,0,2.2,0,0,0,0,0,0,0,4,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,912,726,0.7,283,3.03
82.6,0,11.4,0,1.2,0,1.8,0,0,0,0,0,0,0,3,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,961,834,0.9,268,2.99
80.9,0,11.3,0,1.2,0,1.7,0,0,0,0,0,0,0,4.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,990,922,0.5,303,3
83.1,0,11.3,0,0,0,1.7,0,0,0,0,0,0,0,3.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,922,804,3.6,236,2.18
80.3,0,14.1,0,0,0,1.7,0,0,0,0,0,0,0,3.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,961,863,3,252,2.58
82.7,0,11.3,0,0,0,1.7,0,0,0,0,0,0,0.4,3.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,922,804,2.8,249,2.22
80.7,0,11.3,0,1.7,0,0,0,0,0,0,0,0,0.4,5.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1098,990,0.4,338,3.29
81.4,0,11.2,0,1.1,0,0,0,0,0,0,0,0,0.4,5.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1098,941,0.8,282,2.88
82.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0.4,5.8,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,971,863,4,263,2.11
83.5,0,11.2,0,0,0,0,0,0,0,0,0,0,0.4,4.9,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,912,804,4.5,253,2.11
79.8,0,14,0,0,0,0,0,0,0,0,0,0,0.4,5.8,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,1049,922,3.1,275,2.53
93.77,0,0,0,0,0,0,0,0,0,0,0,6.23,0,0,Ingot,0,1100,72,Vacuum,360,0,900,3,Vacuum,4320000,0,,,2.03,,764,,,,,,,0.47
92.8,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,Ingot,0,1100,72,Vacuum,360,0,900,3,Vacuum,4320000,0,,,2.01,,765,,,,,,,0.47
90,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Ingot,0,1100,72,Vacuum,360,0,900,3,Vacuum,4320000,0,,,1.94,,749,,,,,,,0.49
93.17,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83,Ingot,0,1100,72,Vacuum,360,0,900,3,Vacuum,4320000,0,,,2.01,,749,,,,,,,0.47
90.55,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,Ingot,0,1100,72,Vacuum,360,0,900,3,Vacuum,4320000,0,,,1.93,,737.5,,,,,,,0.49
0,95.43,0,0,0,0,0,0,0,0,0,0,0,0,4.57,Ingot,0,1100,72,Vacuum,360,0,25,0,Air,0,0,,,1.56,,957,,,,,,,32.11
0,97.74,0,0,0,0,0,0,0,0,0,0,0,0,2.26,Ingot,0,1100,72,Vacuum,360,0,25,0,Air,0,0,,,1.7,,1042.5,,,,,,,32.46
0,98,0,0,0,0,0,0,0,0,0,0,2,0,0,Ingot,0,1100,72,Vacuum,360,0,25,0,Air,0,0,,,1.74,,1048,,,,,,,32.51
0,96.6,0,0,0,0,0,0,0,0,0,0,3.4,0,0,Ingot,0,1100,72,Vacuum,360,0,25,0,Air,0,0,,,1.65,,994,,,,,,,32.31
0,95.5,0,0,0,0,0,0,0,0,0,0,4.5,0,0,Ingot,0,1100,72,Vacuum,360,0,25,0,Air,0,0,,,1.58,,964,,,,,,,32.15
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,25,0,Hydrogen,360,0,,,1.6,954.93,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,25,0,Hydrogen,360,0,,,1.64,719.38,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,25,0,Hydrogen,360,0,,,1.62,544.31,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,500,1,Hydrogen,360,0,,,1.59,1002.68,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,500,1,Hydrogen,360,0,,,1.62,736.89,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,500,1,Hydrogen,360,0,,,1.63,550.68,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,600,1,Hydrogen,360,0,,,1.57,1241.41,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,600,1,Hydrogen,360,0,,,1.6,1130,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,600,1,Hydrogen,360,0,,,1.64,875.35,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,650,1,Hydrogen,360,0,,,1.56,1323.37,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,650,1,Hydrogen,360,0,,,1.6,1266.08,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,650,1,Hydrogen,360,0,,,1.61,1220.72,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,700,1,Hydrogen,360,0,,,1.5,1297.11,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,700,1,Hydrogen,360,0,,,1.55,1462.63,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,700,1,Hydrogen,360,0,,,1.59,1597.92,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,750,1,Hydrogen,360,0,,,1.47,1262.1,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,750,1,Hydrogen,360,0,,,1.52,1414.89,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,750,1,Hydrogen,360,0,,,1.57,1634.52,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,800,1,Hydrogen,360,0,,,1.46,1124.43,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,800,1,Hydrogen,360,0,,,1.5,1211.96,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,800,1,Hydrogen,360,0,,,1.52,1452.29,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,900,1,Hydrogen,360,0,,,1.45,806.92,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,900,1,Hydrogen,360,0,,,1.5,806.92,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,900,1,Hydrogen,360,0,,,1.5,1071.91,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,900,0.5,Hydrogen,360,0,1000,1,Hydrogen,360,0,,,1.46,327.86,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1000,0.5,Hydrogen,360,0,1000,1,Hydrogen,360,0,,,1.5,327.86,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,90,1100,0.5,Hydrogen,360,0,1000,1,Hydrogen,360,0,,,1.5,370.04,992,,,,,,,31.06
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,1120,,,852,447,16,226,32.8
0.5,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,885,435,23,,32.65
1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,796,478,7,,32.49
1.5,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,832,424,27,,32.34
2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,823,434,26,197,32.19
3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,737,,36,,31.88
4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,705,,43,177,31.57
5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,647,272,53,163,31.26
6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,619,239,51,163,30.95
7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,590,222,56,137,30.64
8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,570,214,53,133,30.34
9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,543,216,54,,30.03
10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,524,197,50,128,29.72
11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,513,210,46,,29.41
12.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,492,203,46,,28.94
15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,30,980,0.5,Hydrogen,360,0,25,0,Air,0,0,,,,,,,,502,,44,124,28.16
86,10,4,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,,,771,,,,,,537,4.38
86,10,4,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,BCC,,,,771,,,,,,471,4.38
54,36,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,,,946,,,,,,519,13.81
54,36,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,BCC,,,,946,,,,,,452,13.81
41,33,26,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC + BCC,,,,,,,,,,351,14.92
41,33,26,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,FCC + BCC,,,,,,,,,,393,14.92
34,28,38,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,,,,,,,,,324,14.87
34,28,38,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,FCC,,,,,,,,,,332,14.87
19,17,64,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,,,355,,,,,,341,14.7
19,17,64,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,FCC,,,,355,,,,,,341,14.7
22,68,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,,,1120,,,,,,381,24.06
22,68,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,BCC,,,,1120,,,,,,371,24.06
3,93,4,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,HCP,,,,1120,,,,,,241,31.12
3,93,4,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,400,2,Argon,360,0,25,0,Air,0,0,HCP,,,,1120,,,,,,241,31.12
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,,,,,771,,,,,,203,0.42
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,HCP,,,,1120,,,,,,149,32.8
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,,,,,355,,,,,,221,13.9
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,25,0,Air,0,0,25,0,Air,0,0,,,1.59,515.66,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,500,1,Hydrogen,360,0,25,0,Air,0,0,,,1.62,427.33,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,600,1,Hydrogen,360,0,25,0,Air,0,0,,,1.61,791.8,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,650,1,Hydrogen,360,0,25,0,Air,0,0,,,1.65,1309.05,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,700,1,Hydrogen,360,0,25,0,Air,0,0,,,1.6,1664.76,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,750,1,Hydrogen,360,0,25,0,Air,0,0,,,1.63,1538.23,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,800,1,Hydrogen,360,0,25,0,Air,0,0,,,1.62,1422.85,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,900,1,Hydrogen,360,0,25,0,Air,0,0,,,1.6,1131.59,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,1000,1,Hydrogen,360,0,25,0,Air,0,0,,,1.59,642.19,992,,,,,,,31.06
12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,Wire,96,1100,1,Hydrogen,360,0,25,0,Air,0,0,,,1.59,90.72,992,,,,,,,31.06
11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,Ingot,0,25,0,Vacuum,360,0,25,0,Air,0,0,,,1.2,,951,,,,,,,28.15
11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,Ingot,0,600,2,Vacuum,360,0,600,2,Vacuum,360,0,,,1.2,756.78,951,,,,,,,28.15
11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,Ingot,0,700,2,Vacuum,360,0,700,2,Vacuum,360,0,,,1.2,1514.36,951,,,,,,,28.15
11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,Ingot,0,800,2,Vacuum,360,0,800,2,Vacuum,360,0,,,1.2,2580.7,951,,,,,,,28.15
11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,Ingot,0,900,2,Vacuum,360,0,900,2,Vacuum,360,0,,,1.2,1418.87,951,,,,,,,28.15
11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,Ingot,0,25,0,Vacuum,360,0,25,0,Air,0,0,,,0.82,,953,,,,,,,27.78
11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,Ingot,0,600,2,Vacuum,360,0,600,2,Vacuum,360,0,,,0.82,1559.72,953,,,,,,,27.78
11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,Ingot,0,700,2,Vacuum,360,0,700,2,Vacuum,360,0,,,0.82,2228.17,953,,,,,,,27.78
11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,Ingot,0,800,2,Vacuum,360,0,800,2,Vacuum,360,0,,,0.82,4695.07,953,,,,,,,27.78
11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,Ingot,0,900,2,Vacuum,360,0,900,2,Vacuum,360,0,,,0.82,1536.64,953,,,,,,,27.78
11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,Ingot,0,25,0,Vacuum,360,0,25,0,Air,0,0,,,0.67,,938,,,,,,,27.48
11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,Ingot,0,600,2,Vacuum,360,0,600,2,Vacuum,360,0,,,0.67,1909.86,938,,,,,,,27.48
11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,Ingot,0,700,2,Vacuum,360,0,700,2,Vacuum,360,0,,,0.67,2228.17,938,,,,,,,27.48
11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,Ingot,0,800,2,Vacuum,360,0,800,2,Vacuum,360,0,,,0.67,3798.23,938,,,,,,,27.48
11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,Ingot,0,900,2,Vacuum,360,0,900,2,Vacuum,360,0,,,0.67,1536.64,938,,,,,,,27.48
