,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
814,81.6,0,11.5,0,1.2,5.4,0,0,0,0,0,0,0.2,0.1,0,,,,,726,510,1.6,183,3.31
815,81.6,0,11.5,0,1.2,5.4,0,0,0,0,0,0,0.2,0.1,0,,,,,647,431,2.1,198,3.31
816,70.7,6.8,17.7,0,3,0,0,0,0,0,0,0,0,1.8,0,,,,,1069,834,1.3,278,7.25
817,71.3,6.8,17.7,0,3,0,0,0,0,0,0,0,0,1.2,0,,,,,1020,834,1.3,305,7.19
818,71.8,6.9,17.7,0,3,0,0,0,0,0,0,0,0,0.6,0,,,,,1147,853,2.3,338,7.16
819,72.6,6.8,17.6,0,2.4,0,0,0,0,0,0,0,0,0.6,0,,,,,1216,1049,2.9,361,6.75
820,73.3,6.8,17.5,0,1.8,0,0,0,0,0,0,0,0,0.6,0,,,,,1147,1000,3.7,352,6.36
821,74.9,6.8,14.7,0,3,0,0,0,0,0,0,0,0,0.6,0,,,,,1285,1069,2.5,361,6.73
822,76.2,6.8,14.6,0,1.8,0,0,0,0,0,0,0,0,0.6,0,,,,,1147,990,3.5,305,5.97
823,86.9,0,9.7,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,,,,,785,647,3.5,220,2.73
824,86,0,10.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,,,,,814,677,4.2,223,2.86
825,84,0,12.6,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,,,,,863,745,3.7,253,3.13
826,82.1,0,14.5,0,1.2,0,1.8,0,0,0,0,0,0,0.4,0,,,,,863,726,4.3,227,3.39
827,84.3,0,11.7,0,1.8,0,1.8,0,0,0,0,0,0,0.4,0,,,,,834,706,5.4,230,3.4
828,83.7,0,11.7,0,2.4,0,1.8,0,0,0,0,0,0,0.4,0,,,,,814,726,2.2,248,3.78
829,85.2,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.2,0,,,,,677,637,6.8,,2.98
830,85.3,0,11.6,0,1.2,0,1.8,0,0,0,0,0,0,0.1,0,,,,,853,726,5.1,223,2.97
831,82.1,0,11.4,0,1.2,0,1.3,0,0,0,0,0,0,0,4,,,,,804,775,0.3,266,2.97
832,81.2,0,11.4,0,1.2,0,2.2,0,0,0,0,0,0,0,4,,,,,912,726,0.7,283,3.03
833,82.6,0,11.4,0,1.2,0,1.8,0,0,0,0,0,0,0,3,,,,,961,834,0.9,268,2.99
834,80.9,0,11.3,0,1.2,0,1.7,0,0,0,0,0,0,0,4.9,,,,,990,922,0.5,303,3
835,83.1,0,11.3,0,0,0,1.7,0,0,0,0,0,0,0,3.9,,,,,922,804,3.6,236,2.18
836,80.3,0,14.1,0,0,0,1.7,0,0,0,0,0,0,0,3.9,,,,,961,863,3,252,2.58
837,82.7,0,11.3,0,0,0,1.7,0,0,0,0,0,0,0.4,3.9,,,,,922,804,2.8,249,2.22
838,80.7,0,11.3,0,1.7,0,0,0,0,0,0,0,0,0.4,5.9,,,,,1098,990,0.4,338,3.29
839,81.4,0,11.2,0,1.1,0,0,0,0,0,0,0,0,0.4,5.9,,,,,1098,941,0.8,282,2.88
840,82.7,0,11.1,0,0,0,0,0,0,0,0,0,0,0.4,5.8,,,,,971,863,4,263,2.11
841,83.5,0,11.2,0,0,0,0,0,0,0,0,0,0,0.4,4.9,,,,,912,804,4.5,253,2.11
842,79.8,0,14,0,0,0,0,0,0,0,0,0,0,0.4,5.8,,,,,1049,922,3.1,275,2.53
843,93.77,0,0,0,0,0,0,0,0,0,0,0,6.23,0,0,2.03,,764,,,,,,0.47
844,92.8,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,2.01,,765,,,,,,0.47
845,90,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.94,,749,,,,,,0.49
846,93.17,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83,2.01,,749,,,,,,0.47
847,90.55,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,1.93,,737.5,,,,,,0.49
848,0,95.43,0,0,0,0,0,0,0,0,0,0,0,0,4.57,1.56,,957,,,,,,32.11
849,0,97.74,0,0,0,0,0,0,0,0,0,0,0,0,2.26,1.7,,1042.5,,,,,,32.46
850,0,98,0,0,0,0,0,0,0,0,0,0,2,0,0,1.74,,1048,,,,,,32.51
851,0,96.6,0,0,0,0,0,0,0,0,0,0,3.4,0,0,1.65,,994,,,,,,32.31
852,0,95.5,0,0,0,0,0,0,0,0,0,0,4.5,0,0,1.58,,964,,,,,,32.15
853,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,954.93,992,,,,,,31.06
854,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.64,719.38,992,,,,,,31.06
855,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.62,544.31,992,,,,,,31.06
856,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.59,1002.68,992,,,,,,31.06
857,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.62,736.89,992,,,,,,31.06
858,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.63,550.68,992,,,,,,31.06
859,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.57,1241.41,992,,,,,,31.06
860,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,1130,992,,,,,,31.06
861,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.64,875.35,992,,,,,,31.06
862,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.56,1323.37,992,,,,,,31.06
863,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,1266.08,992,,,,,,31.06
864,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.61,1220.72,992,,,,,,31.06
865,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,1297.11,992,,,,,,31.06
866,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.55,1462.63,992,,,,,,31.06
867,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.59,1597.92,992,,,,,,31.06
868,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.47,1262.1,992,,,,,,31.06
869,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.52,1414.89,992,,,,,,31.06
870,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.57,1634.52,992,,,,,,31.06
871,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.46,1124.43,992,,,,,,31.06
872,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,1211.96,992,,,,,,31.06
873,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.52,1452.29,992,,,,,,31.06
874,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.45,806.92,992,,,,,,31.06
875,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,806.92,992,,,,,,31.06
876,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,1071.91,992,,,,,,31.06
877,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.46,327.86,992,,,,,,31.06
878,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,327.86,992,,,,,,31.06
879,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.5,370.04,992,,,,,,31.06
880,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,852,447,16,226,32.8
881,0.5,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,885,435,23,,32.65
882,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,796,478,7,,32.49
883,1.5,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,832,424,27,,32.34
884,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,823,434,26,197,32.19
885,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,737,,36,,31.88
886,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,705,,43,177,31.57
887,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,647,272,53,163,31.26
888,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,619,239,51,163,30.95
889,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,590,222,56,137,30.64
890,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,570,214,53,133,30.34
891,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,543,216,54,,30.03
892,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,524,197,50,128,29.72
893,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,513,210,46,,29.41
894,12.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,492,203,46,,28.94
895,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,502,,44,124,28.16
896,86,10,4,0,0,0,0,0,0,0,0,0,0,0,0,,,771,,,,,537,4.38
897,86,10,4,0,0,0,0,0,0,0,0,0,0,0,0,,,771,,,,,471,4.38
898,54,36,10,0,0,0,0,0,0,0,0,0,0,0,0,,,946,,,,,519,13.81
899,54,36,10,0,0,0,0,0,0,0,0,0,0,0,0,,,946,,,,,452,13.81
900,41,33,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,351,14.92
901,41,33,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,393,14.92
902,34,28,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,324,14.87
903,34,28,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,332,14.87
904,19,17,64,0,0,0,0,0,0,0,0,0,0,0,0,,,355,,,,,341,14.7
905,19,17,64,0,0,0,0,0,0,0,0,0,0,0,0,,,355,,,,,341,14.7
906,22,68,10,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,,,,381,24.06
907,22,68,10,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,,,,371,24.06
908,3,93,4,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,,,,241,31.12
909,3,93,4,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,,,,241,31.12
910,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,771,,,,,203,0.42
911,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1120,,,,,149,32.8
912,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,,355,,,,,221,13.9
913,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.59,515.66,992,,,,,,31.06
914,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.62,427.33,992,,,,,,31.06
915,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.61,791.8,992,,,,,,31.06
916,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.65,1309.05,992,,,,,,31.06
917,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,1664.76,992,,,,,,31.06
918,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.63,1538.23,992,,,,,,31.06
919,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.62,1422.85,992,,,,,,31.06
920,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.6,1131.59,992,,,,,,31.06
921,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.59,642.19,992,,,,,,31.06
922,12,85,0,0,0,0,0,0,0,0,0,3,0,0,0,1.59,90.72,992,,,,,,31.06
923,11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,,951,,,,,,28.15
924,11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,756.78,951,,,,,,28.15
925,11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,1514.36,951,,,,,,28.15
926,11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,2580.7,951,,,,,,28.15
927,11.5,82.5,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,1418.87,951,,,,,,28.15
928,11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0.82,,953,,,,,,27.78
929,11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0.82,1559.72,953,,,,,,27.78
930,11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0.82,2228.17,953,,,,,,27.78
931,11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0.82,4695.07,953,,,,,,27.78
932,11.5,80.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0.82,1536.64,953,,,,,,27.78
933,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,0.67,,938,,,,,,27.48
934,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,0.67,1909.86,938,,,,,,27.48
935,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,0.67,2228.17,938,,,,,,27.48
936,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,0.67,3798.23,938,,,,,,27.48
937,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,10,0,0.67,1536.64,938,,,,,,27.48
938,12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,1.61,498.95,998,,,,,,28.65
939,12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,1.61,553.86,998,,,,,,28.65
940,12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,1.61,682.77,998,,,,,,28.65
941,12.25,85.75,0,0,0,0,0,0,0,0,0,0,0,2,0,1.61,442.45,998,,,,,,28.65
942,12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,1.54,498.95,992,,,,,,28.55
943,12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,1.54,1106.92,992,,,,,,28.55
944,12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,1.54,1193.66,992,,,,,,28.55
945,12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,1.54,1235.84,992,,,,,,28.55
946,12,85,0,0,0,0,0,0,0,0,0,0,0,3,0,1.54,708.24,992,,,,,,28.55
947,12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,1.46,498.95,983,,,,,,28.36
948,12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,1.46,1230.27,983,,,,,,28.36
949,12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,1.46,1788.9,983,,,,,,28.36
950,12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,1.46,1591.55,983,,,,,,28.36
951,12,84,0,0,0,0,0,0,0,0,0,0,0,4,0,1.46,704.26,983,,,,,,28.36
952,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,750.42,968,,,,,,28.07
953,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,2785.21,968,,,,,,28.07
954,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,3373.29,968,,,,,,28.07
955,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,3196.63,968,,,,,,28.07
956,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,2821.82,968,,,,,,28.07
957,11.75,82.25,0,0,0,0,0,0,0,0,0,0,0,6,0,1.2,1307.46,968,,,,,,28.07
958,48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.37,,970,,,,,,23.25
959,48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.4,,970,,,,,,23.25
960,48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.43,,970,,,,,,23.25
961,48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.4,,970,,,,,,23.25
962,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,171.49,970,,,398.9,,,23.35
963,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,144.04,970,,,399.4,,,23.35
964,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,130.51,970,,,399.9,,,23.35
965,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,116.98,970,,,348.8,,,23.35
966,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,109.82,970,,,,,,23.35
967,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,102.65,970,,,310.2,,,23.35
968,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.22,96.29,970,,,258,,,23.35
969,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.19,134.49,970,,,,,,23.35
970,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.18,162.34,970,,,,,,23.35
971,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.16,163.93,970,,,,,,23.35
972,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.15,163.93,970,,,,,,23.35
973,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.14,196.56,970,,,,,,23.35
974,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,194.96,970,,,,,,23.35
975,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.11,196.56,970,,,,,,23.35
976,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.1,196.56,970,,,,,,23.35
977,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.09,196.56,970,,,,,,23.35
978,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.07,196.56,970,,,,,,23.35
979,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.07,228.39,970,,,,,,23.35
980,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.05,215.65,970,,,,,,23.35
981,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.06,228.39,970,,,,,,23.35
982,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,89.13,970,,,,,,23.35
983,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,75.6,970,,,,,,23.35
984,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,416.2,,,9.51
985,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,378.9,,,9.51
986,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,368.8,,,9.51
987,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,358.5,,,9.51
988,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,357.7,,,9.51
989,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,,958,,,337.6,,,9.51
990,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.06,159.95,970,,,,,,23.61
991,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,257.04,970,,,,,,23.61
992,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,288.07,970,,,,,,23.61
993,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,319.9,970,,,,,,23.61
994,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.09,352.53,970,,,,,,23.61
995,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.08,384.36,970,,,,,,23.61
996,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.07,413.8,970,,,,,,23.61
997,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.05,447.23,970,,,,,,23.61
998,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.02,445.63,970,,,,,,23.61
999,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.02,445.63,970,,,,,,23.61
1000,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2,471.89,970,,,,,,23.61
1001,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.01,479.06,970,,,,,,23.61
1002,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,1.99,510.09,970,,,,,,23.61
1003,48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,1.98,510.09,970,,,,,,23.61
1004,49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,,286.48,,,,,,,23.56
1005,49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,,230.77,,,,,,,23.56
1006,49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,,175.07,,,,,,,23.56
1007,71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,,0.0296,,29.22,,,,,9.66
1008,71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,,0.0304,,27.9,,,,,9.66
1009,71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,,0.0317,,22.74,,,,,9.66
1010,71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,,0.0341,,24.5,,,,,9.66
1011,71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,,0.0367,,25.54,,,,,9.66
1012,49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,,0.0218,,56.16,,,,,22.99
1013,49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,,0.0155,,54.24,,,,,22.99
1014,49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,,0.0236,,42.61,,,,,22.99
1015,49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,,0.0253,,40.3,,,,,22.99
1016,49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,,0.0356,,37.56,,,,,22.99
1017,48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,,0.0471,,37.39,,,,,23.25
1018,48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,,0.0486,,36.19,,,,,23.25
1019,48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,,0.0581,,37.39,,,,,23.25
1020,48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,,0.0637,,36.52,,,,,23.25
1021,48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,,0.0806,,35.8,,,,,23.25
1022,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.329,2683.46,,,,,,,23.35
1023,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.33,2721.6,,,,,,,23.35
1024,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.332,2743.3,,,,,,,23.35
1025,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.333,2770.48,,,,,,,23.35
1026,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.335,2803.15,,,,,,,23.35
1027,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.337,2835.8,,,1368.3,1065.4,5.1,,23.35
1028,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.339,2868.47,,,1348.3,1026.1,6,,23.35
1029,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.342,2901.12,,,1323,970.9,6.8,,23.35
1030,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.345,2922.83,,,1278.3,864.6,7.5,,23.35
1031,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.347,2944.54,,,1166.8,619.2,8,,23.35
1032,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.35,1542.37,,,879.2,520,8.2,,23.35
1033,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.353,474.25,,,797.5,461.3,8.3,,23.35
1034,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.356,419.29,,,756.4,418.4,8.3,,23.35
1035,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.358,391.71,,,734.6,387.8,8.3,,23.35
1036,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.361,375.08,,,719.9,360.8,8.1,,23.35
1037,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.363,352.98,,,706.9,340.8,7.9,,23.35
1038,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.366,336.35,,,697.5,327.8,7.8,,23.35
1039,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.369,319.72,,,691.6,320.1,7.5,,23.35
1040,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.372,303.09,,,685.7,314.2,7.3,,23.35
1041,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.374,297.42,,,681.5,304.7,7.1,,23.35
1042,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.378,291.74,,,675.6,300.6,6.8,,23.35
1043,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.38,286.07,,,669.7,298.2,6.5,,23.35
1044,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.383,274.92,,,,,,,23.35
1045,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.386,280.19,,,,,,,23.35
1046,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.389,274.52,,,,,,,23.35
1047,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.393,279.79,,,,,,,23.35
1048,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.396,290.55,,,,,,,23.35
1049,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.399,290.35,,,,,,,23.35
1050,49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.401,284.78,,,,,,,23.35
1051,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.156,4342.83,,,1586.3,1537,,,21.94
1052,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.158,4178.33,,,1559.2,1488.8,3.8,,21.94
1053,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.16,4002.89,,,1535.7,1440.6,4.6,,21.94
1054,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.162,3800.06,,,1513.9,1390.7,5.4,,21.94
1055,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.165,3569.85,,,1492.2,1339,6.4,,21.94
1056,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.169,3295.82,,,1477.4,1290.8,7.5,,21.94
1057,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.174,2983.47,,,1459.2,1242.6,8.8,,21.94
1058,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.181,2627.3,,,1440.9,1194.5,10.3,,21.94
1059,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.189,2271.13,,,1426.2,1146.3,11.6,,21.94
1060,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.2,1980.68,,,1413.3,1103.4,12.9,,21.94
1061,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.211,1734.04,,,1398.5,1060.5,13.8,,21.94
1062,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.22,1553.12,,,1385.6,1019.4,14.5,,21.94
1063,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.228,1432.44,,,1374.4,980,14.9,,21.94
1064,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.233,1344.62,,,1363.2,945.9,15.2,,21.94
1065,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.236,1289.65,,,1355.5,911.8,15.5,,21.94
1066,46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.238,1267.55,,,1353.1,879.5,16,,21.94
